session_id,total_clicks,avg_price,total_spent,max_price,min_price,unique_pages,max_page,country,unique_products,unique_categories,product_exploration_ratio,page_progression_ratio,conversion,revenue
21731,3,59.0,177,82,33,1,1,29,3,1,1.0,1.0,0,177
21732,4,55.0,220,67,43,2,2,29,4,2,1.0,1.0,0,220
21733,10,47.6,476,67,33,2,2,29,10,3,1.0,1.0,0,476
21734,3,39.666666666666664,119,48,33,1,1,29,3,2,1.0,1.0,0,119
21735,5,37.0,185,48,28,1,1,29,5,2,1.0,1.0,0,185
21736,5,40.8,204,52,33,1,1,29,5,3,1.0,1.0,0,204
21737,2,30.5,61,38,23,1,1,29,2,2,1.0,1.0,0,61
21738,4,50.25,201,72,38,1,1,46,4,2,1.0,1.0,0,201
21739,2,33.0,66,33,33,2,2,29,2,1,1.0,1.0,0,66
21740,1,23.0,23,23,23,1,1,29,1,1,1.0,1.0,0,23
21741,10,44.9,449,72,20,4,4,29,10,4,1.0,1.0,0,449
21742,26,45.57692307692308,1185,72,28,3,3,29,21,4,0.8076923076923077,1.0,0,1185
21743,10,46.8,468,82,28,3,3,29,10,2,1.0,1.0,0,468
21744,7,40.0,280,62,23,2,2,41,7,3,1.0,1.0,0,280
21745,1,43.0,43,43,43,1,1,9,1,1,1.0,1.0,0,43
21746,20,40.75,815,62,28,4,4,29,20,3,1.0,1.0,0,815
21747,3,38.0,114,43,28,2,4,46,3,2,1.0,2.0,0,114
21748,5,28.0,140,33,23,3,3,29,4,2,0.8,1.0,0,140
21749,6,37.166666666666664,223,43,28,3,3,29,5,1,0.8333333333333334,1.0,0,223
21750,2,45.5,91,48,43,1,5,29,2,1,1.0,5.0,1,91
21751,6,43.5,261,62,23,1,1,29,6,3,1.0,1.0,0,261
21752,4,36.75,147,43,28,2,3,29,4,1,1.0,1.5,0,147
21753,1,57.0,57,57,57,1,1,9,1,1,1.0,1.0,0,57
21754,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
21755,1,23.0,23,23,23,1,1,29,1,1,1.0,1.0,0,23
21756,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21757,1,23.0,23,23,23,1,1,29,1,1,1.0,1.0,0,23
21758,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21759,2,35.5,71,43,28,1,1,41,2,1,1.0,1.0,0,71
21760,12,48.75,585,67,28,3,3,29,12,3,1.0,1.0,0,585
21761,8,44.625,357,62,33,4,4,29,8,2,1.0,1.0,0,357
21762,14,36.857142857142854,516,52,23,4,4,29,14,3,1.0,1.0,0,516
21763,13,39.84615384615385,518,50,18,5,5,29,12,2,0.9230769230769231,1.0,1,518
21764,8,53.625,429,82,28,2,4,29,8,4,1.0,2.0,0,429
21765,5,48.6,243,62,38,1,1,29,5,3,1.0,1.0,0,243
21766,10,49.8,498,67,26,3,3,9,10,2,1.0,1.0,0,498
21767,1,28.0,28,28,28,1,1,9,1,1,1.0,1.0,0,28
21768,16,44.5,712,67,20,3,3,16,16,3,1.0,1.0,0,712
21769,10,37.4,374,72,23,4,4,29,10,3,1.0,1.0,0,374
21770,18,43.44444444444444,782,67,28,4,5,29,18,3,1.0,1.25,1,782
21771,44,45.95454545454545,2022,72,23,2,2,29,43,4,0.9772727272727273,1.0,0,2022
21772,7,44.857142857142854,314,67,33,1,1,42,6,4,0.8571428571428571,1.0,0,314
21773,5,50.4,252,52,48,1,1,29,5,2,1.0,1.0,0,252
21774,2,35.5,71,38,33,2,2,29,2,2,1.0,1.0,0,71
21775,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21776,34,47.0,1598,67,18,3,3,29,27,3,0.7941176470588235,1.0,0,1598
21777,14,33.714285714285715,472,48,28,4,4,29,10,2,0.7142857142857143,1.0,0,472
21778,5,41.0,205,48,33,1,1,29,5,2,1.0,1.0,0,205
21779,7,57.285714285714285,401,82,48,2,2,9,7,3,1.0,1.0,0,401
21780,3,62.0,186,67,57,2,2,29,3,2,1.0,1.0,0,186
21781,5,45.6,228,62,38,1,1,29,4,2,0.8,1.0,0,228
21782,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
21784,3,60.333333333333336,181,67,57,1,2,29,3,1,1.0,2.0,0,181
21785,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21786,7,52.57142857142857,368,82,38,1,1,29,7,2,1.0,1.0,0,368
21787,8,46.375,371,67,33,4,4,29,7,3,0.875,1.0,0,371
21788,4,39.0,156,62,28,2,3,29,4,2,1.0,1.5,0,156
21789,3,33.0,99,38,28,1,1,29,3,1,1.0,1.0,0,99
21790,1,20.0,20,20,20,1,3,29,1,1,1.0,3.0,0,20
21791,2,38.0,76,38,38,1,1,15,2,1,1.0,1.0,0,76
21792,12,39.666666666666664,476,48,28,5,5,29,12,1,1.0,1.0,1,476
21793,2,45.5,91,48,43,1,1,24,2,2,1.0,1.0,0,91
21794,3,47.666666666666664,143,62,38,1,1,29,3,1,1.0,1.0,0,143
21795,3,47.666666666666664,143,62,33,1,1,29,3,2,1.0,1.0,0,143
21796,2,45.0,90,52,38,1,1,29,2,1,1.0,1.0,0,90
21797,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21798,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21799,9,45.888888888888886,413,67,28,3,4,29,9,2,1.0,1.3333333333333333,0,413
21800,3,55.666666666666664,167,67,38,1,1,29,3,1,1.0,1.0,0,167
21801,1,33.0,33,33,33,1,2,29,1,1,1.0,2.0,0,33
21802,3,55.666666666666664,167,67,38,1,1,29,3,2,1.0,1.0,0,167
21803,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21804,9,39.111111111111114,352,43,33,2,5,29,7,1,0.7777777777777778,2.5,1,352
21805,4,45.0,180,57,33,2,2,29,4,2,1.0,1.0,0,180
21806,2,50.0,100,57,43,2,5,29,2,2,1.0,2.5,1,100
21807,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
21808,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21809,2,35.5,71,43,28,1,3,29,2,1,1.0,3.0,0,71
21810,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21812,4,46.25,185,52,33,1,1,29,4,2,1.0,1.0,0,185
21813,2,42.5,85,52,33,1,1,29,2,2,1.0,1.0,0,85
21814,9,40.111111111111114,361,67,18,3,3,29,9,3,1.0,1.0,0,361
21815,13,44.84615384615385,583,62,33,3,3,29,12,1,0.9230769230769231,1.0,0,583
21816,5,41.8,209,57,28,1,1,29,4,2,0.8,1.0,0,209
21817,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21818,5,56.2,281,67,38,2,2,29,5,1,1.0,1.0,0,281
21819,3,42.666666666666664,128,62,33,1,2,29,3,1,1.0,2.0,0,128
21820,4,45.25,181,62,38,1,1,29,3,1,0.75,1.0,0,181
21821,16,47.75,764,67,33,4,5,29,15,3,0.9375,1.25,1,764
21822,10,47.7,477,67,28,3,3,29,10,3,1.0,1.0,0,477
21823,4,63.25,253,67,57,2,2,29,4,1,1.0,1.0,0,253
21824,3,41.333333333333336,124,48,38,2,2,29,2,2,0.6666666666666666,1.0,0,124
21825,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
21826,14,38.42857142857143,538,62,23,2,2,29,13,2,0.9285714285714286,1.0,0,538
21827,5,42.8,214,62,28,1,1,29,5,3,1.0,1.0,0,214
21828,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
21829,3,42.666666666666664,128,57,33,2,2,29,3,2,1.0,1.0,0,128
21830,9,39.44444444444444,355,57,28,4,4,29,9,3,1.0,1.0,0,355
21831,7,40.57142857142857,284,52,33,3,4,29,7,4,1.0,1.3333333333333333,0,284
21832,4,42.75,171,67,28,1,1,29,4,2,1.0,1.0,0,171
21833,4,46.25,185,62,28,3,3,29,4,3,1.0,1.0,0,185
21835,1,38.0,38,38,38,1,3,29,1,1,1.0,3.0,0,38
21836,6,36.0,216,48,23,2,3,44,6,2,1.0,1.5,0,216
21837,11,50.63636363636363,557,67,38,2,2,29,11,3,1.0,1.0,0,557
21838,5,37.0,185,48,23,2,2,29,5,1,1.0,1.0,0,185
21839,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21840,4,53.5,214,62,48,1,1,29,4,2,1.0,1.0,0,214
21841,6,50.833333333333336,305,72,28,1,1,29,6,2,1.0,1.0,0,305
21842,6,42.333333333333336,254,65,28,1,1,29,5,4,0.8333333333333334,1.0,0,254
21843,1,33.0,33,33,33,1,4,29,1,1,1.0,4.0,0,33
21844,5,45.8,229,57,28,2,4,29,4,1,0.8,2.0,0,229
21845,2,33.0,66,33,33,1,1,29,2,1,1.0,1.0,0,66
21846,2,52.0,104,52,52,1,1,29,2,1,1.0,1.0,0,104
21847,2,55.0,110,82,28,2,2,46,2,2,1.0,1.0,0,110
21848,14,52.285714285714285,732,67,38,3,4,29,13,3,0.9285714285714286,1.3333333333333333,0,732
21849,8,41.125,329,48,23,1,1,29,8,3,1.0,1.0,0,329
21850,5,50.2,251,62,43,4,4,29,5,2,1.0,1.0,0,251
21851,9,37.666666666666664,339,50,28,2,2,29,7,2,0.7777777777777778,1.0,0,339
21852,3,46.0,138,72,23,1,1,29,3,2,1.0,1.0,0,138
21853,1,82.0,82,82,82,1,1,29,1,1,1.0,1.0,0,82
21854,17,37.529411764705884,638,52,23,4,4,29,17,3,1.0,1.0,0,638
21855,2,62.0,124,67,57,2,2,29,2,1,1.0,1.0,0,124
21856,10,34.5,345,48,28,3,5,29,9,1,0.9,1.6666666666666667,1,345
21857,18,46.44444444444444,836,82,28,5,5,29,15,4,0.8333333333333334,1.0,1,836
21858,2,57.0,114,62,52,1,1,29,2,2,1.0,1.0,0,114
21859,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
21860,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21861,3,54.0,162,62,48,1,1,29,3,1,1.0,1.0,0,162
21862,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21863,3,38.666666666666664,116,60,23,2,4,29,3,2,1.0,2.0,0,116
21864,8,41.0,328,62,28,3,5,29,8,3,1.0,1.6666666666666667,1,328
21865,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
21866,12,38.166666666666664,458,50,28,4,5,29,11,2,0.9166666666666666,1.25,1,458
21867,7,40.142857142857146,281,43,33,4,4,29,7,1,1.0,1.0,0,281
21868,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
21869,2,45.0,90,57,33,2,4,9,2,1,1.0,2.0,0,90
21870,19,43.526315789473685,827,77,20,4,4,29,19,4,1.0,1.0,0,827
21871,11,38.45454545454545,423,48,28,5,5,29,9,2,0.8181818181818182,1.0,1,423
21872,2,47.5,95,57,38,2,4,29,2,2,1.0,2.0,0,95
21873,3,38.0,114,48,28,2,3,29,3,2,1.0,1.5,0,114
21875,18,48.888888888888886,880,67,33,3,3,29,18,3,1.0,1.0,0,880
21876,32,41.21875,1319,82,20,3,3,29,30,4,0.9375,1.0,0,1319
21877,4,35.5,142,43,28,1,1,29,3,1,0.75,1.0,0,142
21878,5,45.2,226,62,33,1,1,29,5,1,1.0,1.0,0,226
21879,1,33.0,33,33,33,1,2,21,1,1,1.0,2.0,0,33
21880,8,36.625,293,62,28,4,4,29,7,3,0.875,1.0,0,293
21881,4,52.25,209,57,48,1,1,46,4,2,1.0,1.0,0,209
21882,2,40.5,81,43,38,1,1,29,2,1,1.0,1.0,0,81
21883,5,37.0,185,48,23,2,5,29,5,1,1.0,2.5,1,185
21884,2,46.5,93,60,33,2,2,29,2,2,1.0,1.0,0,93
21885,8,42.5,340,57,28,4,4,29,8,1,1.0,1.0,0,340
21886,7,45.57142857142857,319,82,28,1,1,29,7,1,1.0,1.0,0,319
21887,7,43.57142857142857,305,82,28,1,1,9,7,1,1.0,1.0,0,305
21888,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21889,1,48.0,48,48,48,1,1,9,1,1,1.0,1.0,0,48
21890,6,36.5,219,52,20,3,4,44,6,2,1.0,1.3333333333333333,0,219
21891,22,35.5,781,62,20,5,5,46,21,3,0.9545454545454546,1.0,1,781
21892,1,52.0,52,52,52,1,2,16,1,1,1.0,2.0,0,52
21893,1,65.0,65,65,65,1,1,24,1,1,1.0,1.0,0,65
21894,10,45.8,458,67,26,3,3,29,10,3,1.0,1.0,0,458
21895,4,45.0,180,62,28,2,3,29,4,2,1.0,1.5,0,180
21896,2,47.5,95,52,43,1,1,29,2,1,1.0,1.0,0,95
21897,9,46.333333333333336,417,72,26,3,4,29,8,4,0.8888888888888888,1.3333333333333333,0,417
21898,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
21899,4,53.75,215,82,38,1,1,9,4,2,1.0,1.0,0,215
21900,6,42.833333333333336,257,62,26,3,3,9,6,2,1.0,1.0,0,257
21901,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21902,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21903,1,60.0,60,60,60,1,2,29,1,1,1.0,2.0,0,60
21904,4,39.25,157,48,28,3,3,29,4,2,1.0,1.0,0,157
21905,7,43.42857142857143,304,67,28,2,2,9,5,2,0.7142857142857143,1.0,0,304
21906,5,57.2,286,67,38,1,1,29,4,1,0.8,1.0,0,286
21907,2,62.0,124,67,57,2,2,29,2,1,1.0,1.0,0,124
21908,4,30.5,122,38,23,2,2,46,3,2,0.75,1.0,0,122
21909,4,44.0,176,57,33,3,4,29,4,3,1.0,1.3333333333333333,0,176
21910,2,45.0,90,62,28,2,2,29,2,2,1.0,1.0,0,90
21911,3,50.666666666666664,152,57,38,1,2,29,3,1,1.0,2.0,0,152
21912,4,41.5,166,62,28,3,3,29,4,2,1.0,1.0,0,166
21913,2,33.0,66,33,33,1,2,29,2,1,1.0,2.0,0,66
21914,5,48.2,241,60,38,2,4,29,5,2,1.0,2.0,0,241
21915,1,33.0,33,33,33,1,3,29,1,1,1.0,3.0,0,33
21916,6,56.666666666666664,340,82,38,1,1,9,6,1,1.0,1.0,0,340
21917,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
21918,1,52.0,52,52,52,1,2,29,1,1,1.0,2.0,0,52
21919,11,33.36363636363637,367,48,20,3,3,29,11,2,1.0,1.0,0,367
21920,1,52.0,52,52,52,1,1,9,1,1,1.0,1.0,0,52
21921,4,43.75,175,57,28,1,1,9,4,2,1.0,1.0,0,175
21922,1,62.0,62,62,62,1,3,38,1,1,1.0,3.0,0,62
21923,18,43.611111111111114,785,62,26,4,4,9,17,3,0.9444444444444444,1.0,0,785
21924,6,33.0,198,48,23,3,3,29,6,3,1.0,1.0,0,198
21925,6,46.333333333333336,278,48,43,1,1,29,6,2,1.0,1.0,0,278
21926,9,46.0,414,67,33,3,4,29,9,3,1.0,1.3333333333333333,0,414
21927,19,39.21052631578947,745,62,20,4,5,29,17,4,0.8947368421052632,1.25,1,745
21928,5,41.2,206,62,28,3,3,29,4,1,0.8,1.0,0,206
21929,6,49.166666666666664,295,67,38,2,2,29,6,2,1.0,1.0,0,295
21930,2,52.5,105,57,48,1,2,29,2,2,1.0,2.0,0,105
21931,6,48.833333333333336,293,62,28,3,3,29,6,2,1.0,1.0,0,293
21932,8,42.75,342,62,33,4,4,29,8,3,1.0,1.0,0,342
21933,2,38.0,76,48,28,1,1,29,2,1,1.0,1.0,0,76
21934,2,55.0,110,67,43,1,2,29,2,1,1.0,2.0,0,110
21935,5,39.8,199,62,28,2,3,9,5,1,1.0,1.5,0,199
21937,13,37.92307692307692,493,62,28,4,4,29,12,2,0.9230769230769231,1.0,0,493
21938,6,43.666666666666664,262,62,28,4,4,41,6,2,1.0,1.0,0,262
21939,7,53.0,371,67,38,2,2,29,7,1,1.0,1.0,0,371
21941,2,67.0,134,72,62,1,1,44,2,1,1.0,1.0,0,134
21942,7,37.285714285714285,261,48,28,3,3,16,7,1,1.0,1.0,0,261
21943,4,42.75,171,57,38,2,2,29,4,2,1.0,1.0,0,171
21944,4,56.25,225,72,43,2,3,9,4,2,1.0,1.5,0,225
21945,6,46.833333333333336,281,57,38,1,1,9,5,3,0.8333333333333334,1.0,0,281
21946,1,60.0,60,60,60,1,1,9,1,1,1.0,1.0,0,60
21947,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21948,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21949,4,38.0,152,38,38,1,2,29,2,1,0.5,2.0,0,152
21950,2,40.5,81,43,38,1,1,29,2,2,1.0,1.0,0,81
21951,2,40.5,81,43,38,2,4,29,2,2,1.0,2.0,0,81
21952,2,64.5,129,67,62,1,1,29,2,1,1.0,1.0,0,129
21953,3,42.666666666666664,128,52,38,1,1,29,3,1,1.0,1.0,0,128
21954,2,52.0,104,52,52,1,1,29,2,1,1.0,1.0,0,104
21955,19,43.0,817,62,28,4,4,29,19,3,1.0,1.0,0,817
21956,3,36.333333333333336,109,48,28,2,3,29,3,2,1.0,1.5,0,109
21957,10,53.2,532,82,28,4,4,29,10,3,1.0,1.0,0,532
21958,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
21959,2,45.0,90,62,28,2,3,29,2,2,1.0,1.5,0,90
21960,4,39.5,158,62,20,2,3,29,4,2,1.0,1.5,0,158
21961,2,40.5,81,43,38,2,3,9,2,1,1.0,1.5,0,81
21962,2,38.0,76,38,38,1,1,24,2,2,1.0,1.0,0,76
21963,2,38.0,76,43,33,1,1,9,2,1,1.0,1.0,0,76
21964,7,45.57142857142857,319,82,28,2,4,9,6,3,0.8571428571428571,2.0,0,319
21965,6,32.833333333333336,197,57,18,3,4,9,5,1,0.8333333333333334,1.3333333333333333,0,197
21966,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
21967,2,34.0,68,48,20,2,3,29,2,1,1.0,1.5,0,68
21968,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
21969,1,33.0,33,33,33,1,2,29,1,1,1.0,2.0,0,33
21970,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
21971,4,43.0,172,48,33,2,4,29,4,2,1.0,2.0,0,172
21972,4,41.5,166,52,33,2,4,29,4,3,1.0,2.0,0,166
21973,3,45.333333333333336,136,55,33,2,3,29,3,1,1.0,1.5,0,136
21974,1,43.0,43,43,43,1,2,29,1,1,1.0,2.0,0,43
21975,4,42.75,171,52,33,1,1,29,4,2,1.0,1.0,0,171
21976,15,38.4,576,62,28,4,4,29,15,3,1.0,1.0,0,576
21977,4,46.25,185,52,38,3,3,29,4,3,1.0,1.0,0,185
21978,10,36.5,365,43,28,4,4,29,10,1,1.0,1.0,0,365
21979,3,49.333333333333336,148,67,38,2,2,29,3,1,1.0,1.0,0,148
21980,1,43.0,43,43,43,1,3,29,1,1,1.0,3.0,0,43
21981,7,53.857142857142854,377,67,38,4,4,29,7,4,1.0,1.0,0,377
21982,5,45.0,225,48,38,3,5,29,5,2,1.0,1.6666666666666667,1,225
21983,3,55.333333333333336,166,62,52,1,1,29,2,2,0.6666666666666666,1.0,0,166
21984,2,47.5,95,57,38,1,2,29,2,1,1.0,2.0,0,95
21985,5,39.8,199,62,28,1,1,29,5,2,1.0,1.0,0,199
21986,4,30.5,122,43,23,3,4,29,4,2,1.0,1.3333333333333333,0,122
21987,6,35.5,213,48,23,3,4,29,6,2,1.0,1.3333333333333333,0,213
21988,3,34.666666666666664,104,43,28,1,1,29,3,2,1.0,1.0,0,104
21989,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
21990,10,45.7,457,72,28,1,1,29,8,2,0.8,1.0,0,457
21991,8,47.875,383,67,28,2,2,29,8,2,1.0,1.0,0,383
21992,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
21993,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
21994,1,33.0,33,33,33,1,2,29,1,1,1.0,2.0,0,33
21995,1,28.0,28,28,28,1,2,29,1,1,1.0,2.0,0,28
21996,8,44.625,357,82,28,3,3,29,8,2,1.0,1.0,0,357
21997,17,39.705882352941174,675,57,28,5,5,29,17,2,1.0,1.0,1,675
21998,4,47.0,188,72,20,4,4,29,4,2,1.0,1.0,0,188
21999,6,34.666666666666664,208,48,23,1,1,29,5,2,0.8333333333333334,1.0,0,208
22000,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
22001,2,47.5,95,57,38,1,2,29,2,1,1.0,2.0,0,95
22002,5,62.0,310,67,57,2,2,29,5,1,1.0,1.0,0,310
22003,6,36.333333333333336,218,48,28,3,4,29,6,2,1.0,1.3333333333333333,0,218
22004,23,43.47826086956522,1000,62,23,1,1,44,21,4,0.9130434782608695,1.0,0,1000
22005,15,39.53333333333333,593,57,23,4,5,29,15,4,1.0,1.25,1,593
22006,3,39.666666666666664,119,48,33,3,3,29,3,2,1.0,1.0,0,119
22007,3,38.0,114,48,28,3,5,29,3,2,1.0,1.6666666666666667,1,114
22008,3,46.0,138,57,38,2,2,29,3,2,1.0,1.0,0,138
22009,11,50.36363636363637,554,82,33,2,2,29,10,3,0.9090909090909091,1.0,0,554
22010,10,46.1,461,62,28,2,3,29,9,4,0.9,1.5,0,461
22011,2,40.5,81,43,38,1,1,29,2,1,1.0,1.0,0,81
22012,2,55.0,110,67,43,2,2,29,2,2,1.0,1.0,0,110
22013,1,38.0,38,38,38,1,1,37,1,1,1.0,1.0,0,38
22014,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
22015,6,46.166666666666664,277,82,28,4,5,29,6,3,1.0,1.25,1,277
22016,2,52.5,105,67,38,1,2,29,2,1,1.0,2.0,0,105
22017,2,50.0,100,57,43,2,4,29,2,2,1.0,2.0,0,100
22018,1,43.0,43,43,43,1,2,29,1,1,1.0,2.0,0,43
22019,8,39.125,313,57,20,3,3,44,8,3,1.0,1.0,0,313
22020,3,38.0,114,38,38,1,1,29,3,1,1.0,1.0,0,114
22021,10,44.4,444,67,28,1,1,29,10,3,1.0,1.0,0,444
22022,8,39.25,314,72,20,3,3,29,8,2,1.0,1.0,0,314
22023,3,41.333333333333336,124,48,33,2,2,29,3,1,1.0,1.0,0,124
22024,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
22025,2,62.0,124,62,62,2,3,29,2,1,1.0,1.5,0,124
22026,26,39.15384615384615,1018,82,28,5,5,29,24,3,0.9230769230769231,1.0,1,1018
22027,3,38.0,114,38,38,1,1,29,1,1,0.3333333333333333,1.0,0,114
22028,2,43.0,86,43,43,2,2,29,2,1,1.0,1.0,0,86
22029,11,33.90909090909091,373,43,28,4,4,29,9,2,0.8181818181818182,1.0,0,373
22030,5,35.2,176,57,20,4,4,29,5,3,1.0,1.0,0,176
22031,12,46.416666666666664,557,67,28,1,1,29,10,3,0.8333333333333334,1.0,0,557
22032,2,45.0,90,62,28,1,1,29,2,2,1.0,1.0,0,90
22033,4,34.25,137,38,23,1,1,29,4,3,1.0,1.0,0,137
22034,2,30.5,61,33,28,2,3,29,2,1,1.0,1.5,0,61
22035,12,45.333333333333336,544,82,28,3,5,29,12,2,1.0,1.6666666666666667,1,544
22036,3,38.0,114,38,38,1,1,9,2,1,0.6666666666666666,1.0,0,114
22037,3,31.333333333333332,94,33,28,2,2,29,3,1,1.0,1.0,0,94
22038,2,72.0,144,82,62,1,1,29,2,1,1.0,1.0,0,144
22039,4,46.5,186,82,28,1,1,29,4,2,1.0,1.0,0,186
22040,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
22041,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
22042,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
22043,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
22044,1,48.0,48,48,48,1,2,29,1,1,1.0,2.0,0,48
22045,2,52.0,104,52,52,1,1,29,1,1,0.5,1.0,0,104
22046,5,44.0,220,48,28,2,2,29,5,2,1.0,1.0,0,220
22047,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
22048,9,46.111111111111114,415,62,28,3,3,29,8,3,0.8888888888888888,1.0,0,415
22049,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
22050,1,72.0,72,72,72,1,1,29,1,1,1.0,1.0,0,72
22051,3,62.0,186,62,62,1,2,29,2,1,0.6666666666666666,2.0,0,186
22052,2,50.0,100,62,38,1,1,29,2,1,1.0,1.0,0,100
22053,2,28.0,56,28,28,1,1,46,1,1,0.5,1.0,0,56
22054,5,36.6,183,48,26,3,4,29,5,2,1.0,1.3333333333333333,0,183
22055,12,41.666666666666664,500,62,20,3,3,46,10,3,0.8333333333333334,1.0,0,500
22056,11,42.54545454545455,468,57,18,4,5,29,11,2,1.0,1.25,1,468
22057,2,50.0,100,57,43,2,2,29,2,2,1.0,1.0,0,100
22058,15,49.06666666666667,736,72,28,4,4,29,14,4,0.9333333333333333,1.0,0,736
22059,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
22060,2,30.5,61,33,28,1,1,29,2,1,1.0,1.0,0,61
22061,1,48.0,48,48,48,1,4,29,1,1,1.0,4.0,0,48
22063,7,44.142857142857146,309,57,23,1,1,29,7,3,1.0,1.0,0,309
22064,2,43.0,86,43,43,1,1,29,1,1,0.5,1.0,0,86
22065,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
22066,8,37.375,299,43,28,1,1,29,5,2,0.625,1.0,0,299
22067,1,72.0,72,72,72,1,1,9,1,1,1.0,1.0,0,72
22068,12,42.833333333333336,514,62,33,2,2,9,10,1,0.8333333333333334,1.0,0,514
22069,7,51.714285714285715,362,72,38,2,2,29,7,2,1.0,1.0,0,362
22070,4,44.0,176,52,38,1,1,29,4,2,1.0,1.0,0,176
22072,18,41.22222222222222,742,65,23,2,2,29,18,2,1.0,1.0,0,742
22073,40,47.2,1888,82,28,1,1,9,17,1,0.425,1.0,0,1888
22074,6,45.166666666666664,271,62,28,3,3,28,6,2,1.0,1.0,0,271
22075,4,53.75,215,82,38,1,1,46,4,2,1.0,1.0,0,215
22077,3,46.0,138,62,38,2,3,9,2,1,0.6666666666666666,1.5,0,138
22078,30,47.46666666666667,1424,67,33,5,5,29,28,4,0.9333333333333333,1.0,1,1424
22079,10,43.3,433,62,28,4,5,29,9,2,0.9,1.25,1,433
22080,2,50.0,100,62,38,1,1,29,2,2,1.0,1.0,0,100
22081,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
22082,7,45.714285714285715,320,82,23,3,4,29,7,2,1.0,1.3333333333333333,0,320
22083,2,40.5,81,43,38,1,1,9,2,1,1.0,1.0,0,81
22084,7,50.285714285714285,352,57,38,2,2,29,6,2,0.8571428571428571,1.0,0,352
22085,3,33.0,99,38,28,2,2,29,3,2,1.0,1.0,0,99
22086,6,41.166666666666664,247,52,33,2,4,9,5,2,0.8333333333333334,2.0,0,247
22087,10,43.0,430,65,23,3,3,46,9,3,0.9,1.0,0,430
22088,3,50.333333333333336,151,55,48,2,3,29,3,1,1.0,1.5,0,151
22089,2,30.5,61,38,23,2,2,29,2,1,1.0,1.0,0,61
22090,7,52.42857142857143,367,67,38,2,2,29,7,1,1.0,1.0,0,367
22091,5,44.4,222,60,28,1,1,29,5,3,1.0,1.0,0,222
22093,5,39.0,195,43,28,2,2,29,4,2,0.8,1.0,0,195
22094,1,38.0,38,38,38,1,2,9,1,1,1.0,2.0,0,38
22095,9,44.111111111111114,397,62,28,4,4,44,9,2,1.0,1.0,0,397
22096,1,62.0,62,62,62,1,1,46,1,1,1.0,1.0,0,62
22097,2,28.0,56,28,28,1,1,41,1,1,0.5,1.0,0,56
